Global Employee,Gender,Age,Education,Tenure in Vodafone,Prevous Exp in Months,Performance Rating 1,Performance Rating 2,Performance Rating 3,Performance Rating 4,Performance Rating 5,Building Team Commitment,Strategic Thinking,Leads Decision Making and Delivers Results,Analytical Thinking,Customer Relations,Service Quality and Planning,Solution Selling,In Market Execution,Sales Planning and Forecasting,Negotiation ,Actionable Insights,Solving Problems,Engage,Applied Thinking,Change,Drive,Average Comp Score,Competency Group,Attried,Local Band
11172222,2,0,4,1,32,0,0,0,0,0,4,2.3,3,3,3,1.5,2,2.5,2.7,1.5,2,3.5,3.5,3.3,3.5,3.7,2.8,B,Yes,2
11172228,2,0,4,1,16,0,0,0,0,0,4,3.3,2.7,3,3,2,2.5,1.5,3,2.5,2.5,3,2.5,2.7,2,3.3,2.7,B,Yes,2
11172229,2,0,4,1,56,0,0,0,0,0,3.5,3,2.7,3.3,3.5,2,1.5,3.5,4,1.5,3,3,3.5,3.7,3,2.3,2.9,B,Yes,2
11172232,2,0,2,1,132,0,0,0,0,0,3,1.7,2,1.7,2.5,2,1.5,2,2,1,1.5,2,2.5,2,2.5,2.3,2,D,Yes,4
11172242,1,0,2,1,0,0,0,0,0,0,3.5,2.3,3,2.3,4,3,3,3.5,2.7,2.5,3,2.5,3,3,4,3.3,3,B,Yes,1
11172273,2,0,2,1,36,0,0,0,0,0,3,2.3,2,2,2.5,2,1.5,2.5,2.3,2.5,2,3,2,2.3,2.5,2.7,2.3,C,Yes,3
11172318,2,0,4,1,39,0,0,0,0,0,3,2.3,3,2.3,2,2.5,2,2,2.3,2,1.5,2.5,2,2.7,2,2.7,2.3,C,Yes,2
11172420,2,0,4,1,55,0,0,0,0,0,3,2.3,2.7,2.3,2,2,1.5,1.5,2.3,1.5,2,2.5,2.5,2.7,2.5,2.3,2.2,C,Yes,2
11172424,2,0,4,1,53,0,0,0,0,0,3.5,3.3,2.7,3.3,3,2.5,3,2,3,3,2,2.5,2,3.7,3.5,3,2.9,B,Yes,2
11172458,2,0,4,1,34,0,0,0,0,0,3,2,2.3,2.3,3.5,2.5,2.5,3,2.3,2,3,2.5,3,2.3,3.5,3.3,2.7,B,Yes,2
11166849,2,0,2,1,156,0,0,0,0,0,3,1.7,3.3,2,2,2.5,2.5,2.5,2.3,2.5,2,2.5,2.5,2.7,3,3,2.5,C,Yes,4
11167191,2,0,3,1,22,0,0,0,0,0,3.5,2.7,3,2.7,3.5,3.5,2.5,3.5,3,2.5,2.5,3,2.5,3.3,3,3,3,B,Yes,2
11167193,2,0,3,1,84,0,0,0,0,0,4,3,3,3,3,2.5,2.5,3,2.7,2,2.5,2.5,2.5,3,2.5,2.7,2.8,B,Yes,2
11167853,2,0,2,1,160,0,0,0,0,0,3.5,2.3,2.7,1.7,2.5,2,2.5,2,2.7,2.5,2,3.5,3.5,2.7,3,2.7,2.6,B,Yes,5
11167885,2,0,3,1,30,0,0,0,0,0,3,2.3,2.3,2.3,2.5,2,2,2.5,2.3,2,2,2.5,2.5,2.3,2.5,2.7,2.4,C,Yes,3
11167894,2,0,3,1,20,0,0,0,0,0,3.5,2.7,3,2.7,3.5,3,2.5,3,2.7,3,3,3,1.5,3,3,3.3,2.9,B,Yes,2
11168349,2,0,3,1,125,0,0,0,0,0,3,3.7,3,3.7,3,3,1.5,2.5,3,1.5,3,3,3,3.3,3,3,2.9,B,Yes,3
11168577,2,0,3,1,0,0,0,0,0,0,3,2.7,2.7,2.7,2.5,2,2,2,2.7,1.5,2,3.5,3.5,3.3,3,2.7,2.6,B,Yes,2
11168723,1,0,3,1,0,0,0,0,0,0,3.5,2.7,2.7,3,3.5,2.5,3,3,2.7,2,2.5,3,3.5,2.7,2.5,3,2.9,B,Yes,2
11169413,2,0,3,1,90,0,0,0,0,0,3,2,2.7,2.3,3,3,2.5,2.5,2.7,2,2.5,2.5,3,3,3.5,2.3,2.7,B,Yes,3
11170240,1,0,3,1,12,0,0,0,0,0,3.5,3,3,2.7,2.5,2,3.5,2.5,3,2,2,3,3,2.7,2.5,3.3,2.8,B,Yes,2
11170789,2,0,2,1,164,0,0,0,0,0,3,2,3.3,1.7,2.5,2,2.5,3,2.7,3,2.5,2,2,2.3,2.5,2.7,2.5,C,Yes,5
11171007,2,0,3,1,19,0,0,0,0,0,3.5,1.7,2.3,2.3,3,3,2.5,3,2.3,2.5,2.5,2.5,2.5,2.3,4,3,2.7,B,Yes,2
11172176,1,0,3,1,78,0,0,0,0,0,3.5,2.3,2.7,3,2.5,2.5,1.5,2,2.7,1.5,2,2.5,2.5,3.3,3,2.7,2.5,C,Yes,3
11172598,2,0,3,1,21,0,0,0,0,0,3.5,2.3,2.7,2.7,3,3,1.5,2,3,2,2.5,3,3.5,2.7,3.5,3,2.7,B,Yes,2
11168372,2,0,3,1,91,0,0,0,0,0,3.5,3,3,3,2.5,2,2.5,2,2.3,2.5,2.5,3,3,2.3,2.5,3,2.7,B,Yes,3
11168359,2,0,3,1,35,0,0,0,0,0,3,2,2,2,2.5,2,1.5,2,2,1,2.5,2,3,2,2.5,2,2.1,C,Yes,3
11169102,2,0,3,1,18,0,0,0,0,0,3,2.3,3.3,2.7,2.5,3.5,3.5,2.5,2,3.5,2,2,3,3.3,3.5,2.7,2.8,B,Yes,2
11170053,2,0,3,1,62,0,0,0,0,0,3,2.3,3,2.3,3,2,2,3,2.7,2,2,2.5,3,2.7,3.5,2.3,2.6,B,Yes,3
11172138,2,0,3,1,104,0,0,0,0,0,3.5,2,3,2.7,2.5,2.5,2,2,2.3,2,2,3.5,3.5,2.7,3.5,3,2.7,B,Yes,3
11166864,2,0,2,1,140,0,0,0,0,0,3,2,2.3,2,3,3,2.5,3,2.7,2.5,3,2,3,1.7,3.5,3.3,2.7,B,Yes,4
11166791,1,0,3,1,92,0,0,0,0,0,3,1.7,2.3,1.3,2.5,2,1.5,1.5,2,2.5,2,2,1.5,2,2.5,2.3,2,D,Yes,3
11167933,1,0,2,1,116,0,0,0,0,0,3.5,2.3,3.3,2.7,3.5,3.5,2.5,2.5,2,1.5,3,2.5,2,3.3,2.5,3.7,2.8,B,Yes,4
11167196,2,0,2,1,87,0,0,0,0,0,3.5,2,2.7,2,3,1.5,1.5,2.5,3,1,2.5,2.5,2.5,2.3,2.5,2.3,2.3,C,Yes,3
11166816,2,0,2,1,47,0,0,0,0,0,3.5,2.3,2,2.3,2,2,1.5,1.5,2.3,1,2,3,3,2.3,3,2.3,2.3,C,Yes,3
11166840,2,0,4,1,51,0,0,0,0,0,3.5,2.3,2.3,2.7,2.5,2.5,2,2.5,2.7,2.5,2,2,2.5,2.3,3,3,2.5,C,Yes,2
11167882,2,0,2,1,107,0,0,0,0,0,3.5,2.3,2,2.7,2,2,1.5,2.5,2.3,2.5,1.5,3,2,2.3,2.5,2.7,2.3,C,Yes,3
11167949,2,0,4,1,54,0,0,0,0,0,4,2.3,3,3,3,1.5,2,2.5,2.7,1.5,2,3.5,3.5,3.3,3.5,3.7,2.8,B,Yes,2
11168497,2,0,4,1,41,0,0,0,0,0,4,3.3,2.7,3,3,2,2.5,1.5,3,2.5,2.5,3,2.5,2.7,2,3.3,2.7,B,Yes,2
11168541,2,0,4,1,32,0,0,0,0,0,3.5,3,2.7,3.3,3.5,2,1.5,3.5,4,1.5,3,3,3.5,3.7,3,2.3,2.9,B,Yes,2
11168631,2,0,4,1,16,0,0,0,0,0,3,1.7,2,1.7,2.5,2,1.5,2,2,1,1.5,2,2.5,2,2.5,2.3,2,D,Yes,2
11168632,2,0,4,1,38,0,0,0,0,0,3.5,2.3,3,2.3,4,3,3,3.5,2.7,2.5,3,2.5,3,3,4,3.3,3,B,Yes,2
11168908,2,0,4,1,44,0,0,0,0,0,3,2.3,2,2,2.5,2,1.5,2.5,2.3,2.5,2,3,2,2.3,2.5,2.7,2.3,C,Yes,2
11169073,2,0,2,1,66,0,0,0,0,0,3,2.3,3,2.3,2,2.5,2,2,2.3,2,1.5,2.5,2,2.7,2,2.7,2.3,C,Yes,3
11169084,2,0,4,1,36,0,0,0,0,0,3,2.3,2.7,2.3,2,2,1.5,1.5,2.3,1.5,2,2.5,2.5,2.7,2.5,2.3,2.2,C,Yes,2
11169155,2,0,4,1,35,0,0,0,0,0,3.5,3.3,2.7,3.3,3,2.5,3,2,3,3,2,2.5,2,3.7,3.5,3,2.9,B,Yes,2
11169355,2,0,4,1,20,0,0,0,0,0,3,2,2.3,2.3,3.5,2.5,2.5,3,2.3,2,3,2.5,3,2.3,3.5,3.3,2.7,B,Yes,2
11170047,2,0,4,1,55,0,0,0,0,0,3,1.7,3.3,2,2,2.5,2.5,2.5,2.3,2.5,2,2.5,2.5,2.7,3,3,2.5,C,Yes,2
11170575,2,0,4,1,36,0,0,0,0,0,3.5,2.7,3,2.7,3.5,3.5,2.5,3.5,3,2.5,2.5,3,2.5,3.3,3,3,3,B,Yes,2
11170785,2,0,2,1,71,0,0,0,0,0,4,3,3,3,3,2.5,2.5,3,2.7,2,2.5,2.5,2.5,3,2.5,2.7,2.8,B,Yes,4
11171253,2,0,4,1,47,0,0,0,0,0,3.5,2.3,2.7,1.7,2.5,2,2.5,2,2.7,2.5,2,3.5,3.5,2.7,3,2.7,2.6,B,Yes,2
11171416,2,0,4,1,0,0,0,0,0,0,3,2.3,2.3,2.3,2.5,2,2,2.5,2.3,2,2,2.5,2.5,2.3,2.5,2.7,2.4,C,Yes,2
11172136,2,0,4,1,66,0,0,0,0,0,3.5,2.7,3,2.7,3.5,3,2.5,3,2.7,3,3,3,1.5,3,3,3.3,2.9,B,Yes,2
11172426,2,0,4,1,40,0,0,0,0,0,3,3.7,3,3.7,3,3,1.5,2.5,3,1.5,3,3,3,3.3,3,3,2.9,B,Yes,2
11168909,2,0,2,1,0,0,0,0,0,0,3,2.7,2.7,2.7,2.5,2,2,2,2.7,1.5,2,3.5,3.5,3.3,3,2.7,2.6,B,Yes,3
11170786,2,0,4,1,78,0,0,0,0,0,3.5,2.7,2.7,3,3.5,2.5,3,3,2.7,2,2.5,3,3.5,2.7,2.5,3,2.9,B,Yes,2
11170788,2,0,4,1,103,0,0,0,0,0,3,2,2.7,2.3,3,3,2.5,2.5,2.7,2,2.5,2.5,3,3,3.5,2.3,2.7,B,Yes,2
11171017,2,0,4,1,22,0,0,0,0,0,3.5,3,3,2.7,2.5,2,3.5,2.5,3,2,2,3,3,2.7,2.5,3.3,2.8,B,Yes,2
11171019,2,0,4,1,29,0,0,0,0,0,3,2,3.3,1.7,2.5,2,2.5,3,2.7,3,2.5,2,2,2.3,2.5,2.7,2.5,C,Yes,2
11171305,2,0,4,1,67,0,0,0,0,0,3.5,1.7,2.3,2.3,3,3,2.5,3,2.3,2.5,2.5,2.5,2.5,2.3,4,3,2.7,B,Yes,2
11167830,1,0,4,1,44,0,0,0,0,0,3.5,2.3,2.7,3,2.5,2.5,1.5,2,2.7,1.5,2,2.5,2.5,3.3,3,2.7,2.5,C,Yes,2
11170591,2,0,4,1,70,0,0,0,0,0,3.5,2.3,2.7,2.7,3,3,1.5,2,3,2,2.5,3,3.5,2.7,3.5,3,2.7,B,Yes,2
11171037,2,0,1,1,234,0,0,0,0,0,3.5,3,3,3,2.5,2,2.5,2,2.3,2.5,2.5,3,3,2.3,2.5,3,2.7,B,Yes,6
11167648,1,0,2,1,27,0,0,0,0,0,3,2,2,2,2.5,2,1.5,2,2,1,2.5,2,3,2,2.5,2,2.1,C,Yes,2
11167766,1,0,2,1,27,0,0,0,0,0,3,2.3,3.3,2.7,2.5,3.5,3.5,2.5,2,3.5,2,2,3,3.3,3.5,2.7,2.8,B,Yes,3
11170050,1,0,2,1,37,0,0,0,0,0,3,2.3,3,2.3,3,2,2,3,2.7,2,2,2.5,3,2.7,3.5,2.3,2.6,B,Yes,3
11171593,1,0,2,1,40,0,0,0,0,0,3.5,2,3,2.7,2.5,2.5,2,2,2.3,2,2,3.5,3.5,2.7,3.5,3,2.7,B,Yes,3
11167683,1,0,2,1,35,0,0,0,0,0,3,2,2.3,2,3,3,2.5,3,2.7,2.5,3,2,3,1.7,3.5,3.3,2.7,B,Yes,2
11169113,2,0,1,1,42,0,0,0,0,0,3,1.7,2.3,1.3,2.5,2,1.5,1.5,2,2.5,2,2,1.5,2,2.5,2.3,2,D,Yes,3
11170590,2,0,2,1,37,0,0,0,0,0,3.5,2.3,3.3,2.7,3.5,3.5,2.5,2.5,2,1.5,3,2.5,2,3.3,2.5,3.7,2.8,B,Yes,2
11171644,2,0,2,1,56,0,0,0,0,0,3.5,2,2.7,2,3,1.5,1.5,2.5,3,1,2.5,2.5,2.5,2.3,2.5,2.3,2.3,C,Yes,2
11171231,2,0,1,1,140,0,0,0,0,0,3.5,2.3,2,2.3,2,2,1.5,1.5,2.3,1,2,3,3,2.3,3,2.3,2.3,C,Yes,4
11169104,2,0,1,1,126,0,0,0,0,0,3.5,2.3,2.3,2.7,2.5,2.5,2,2.5,2.7,2.5,2,2,2.5,2.3,3,3,2.5,C,Yes,4
11162309,1,0,1,1,174,0,0,0,0,0,3.5,2.3,2,2.7,2,2,1.5,2.5,2.3,2.5,1.5,3,2,2.3,2.5,2.7,2.3,C,Yes,3
11163027,1,0,2,1,36,0,0,0,0,0,4,2.3,3,3,3,1.5,2,2.5,2.7,1.5,2,3.5,3.5,3.3,3.5,3.7,2.8,B,Yes,2
11166235,2,0,1,1,107,0,0,0,0,0,4,3.3,2.7,3,3,2,2.5,1.5,3,2.5,2.5,3,2.5,2.7,2,3.3,2.7,B,Yes,3
11166280,1,0,2,1,0,0,0,0,0,0,3.5,3,2.7,3.3,3.5,2,1.5,3.5,4,1.5,3,3,3.5,3.7,3,2.3,2.9,B,Yes,2
11166292,2,0,2,1,81,0,0,0,0,0,3,1.7,2,1.7,2.5,2,1.5,2,2,1,1.5,2,2.5,2,2.5,2.3,2,D,Yes,2
11158014,1,0,3,1,66,0,0,0,0,0,3.5,2.3,3,2.3,4,3,3,3.5,2.7,2.5,3,2.5,3,3,4,3.3,3,B,Yes,3
11158182,2,0,3,1,71,0,0,0,0,0,3,2.3,2,2,2.5,2,1.5,2.5,2.3,2.5,2,3,2,2.3,2.5,2.7,2.3,C,Yes,3
11161838,2,0,3,1,14,0,0,0,0,0,3,2.3,3,2.3,2,2.5,2,2,2.3,2,1.5,2.5,2,2.7,2,2.7,2.3,C,Yes,1
11162113,2,0,2,1,125,0,0,0,0,0,3,2.3,2.7,2.3,2,2,1.5,1.5,2.3,1.5,2,2.5,2.5,2.7,2.5,2.3,2.2,C,Yes,4
11162314,2,0,3,1,25,0,0,0,0,0,3.5,3.3,2.7,3.3,3,2.5,3,2,3,3,2,2.5,2,3.7,3.5,3,2.9,B,Yes,3
11162340,2,0,3,1,23,0,0,0,0,0,3,2,2.3,2.3,3.5,2.5,2.5,3,2.3,2,3,2.5,3,2.3,3.5,3.3,2.7,B,Yes,2
11162398,2,0,3,1,0,0,0,0,0,0,3,1.7,3.3,2,2,2.5,2.5,2.5,2.3,2.5,2,2.5,2.5,2.7,3,3,2.5,C,Yes,1
11162438,2,0,3,1,0,0,0,0,0,0,3.5,2.7,3,2.7,3.5,3.5,2.5,3.5,3,2.5,2.5,3,2.5,3.3,3,3,3,B,Yes,1
11162446,2,0,3,1,0,0,0,0,0,0,4,3,3,3,3,2.5,2.5,3,2.7,2,2.5,2.5,2.5,3,2.5,2.7,2.8,B,Yes,1
11162651,2,0,3,1,17,0,0,0,0,0,3.5,2.3,2.7,1.7,2.5,2,2.5,2,2.7,2.5,2,3.5,3.5,2.7,3,2.7,2.6,B,Yes,1
11162656,1,0,3,1,8,0,0,0,0,0,3,2.3,2.3,2.3,2.5,2,2,2.5,2.3,2,2,2.5,2.5,2.3,2.5,2.7,2.4,C,Yes,1
11162690,2,0,3,1,57,0,0,0,0,0,3.5,2.7,3,2.7,3.5,3,2.5,3,2.7,3,3,3,1.5,3,3,3.3,2.9,B,Yes,1
11162723,1,0,3,1,0,0,0,0,0,0,3,3.7,3,3.7,3,3,1.5,2.5,3,1.5,3,3,3,3.3,3,3,2.9,B,Yes,1
11163032,2,0,3,1,38,0,0,0,0,0,3,2.7,2.7,2.7,2.5,2,2,2,2.7,1.5,2,3.5,3.5,3.3,3,2.7,2.6,B,Yes,2
11163279,2,0,3,1,0,0,0,0,0,0,3.5,2.7,2.7,3,3.5,2.5,3,3,2.7,2,2.5,3,3.5,2.7,2.5,3,2.9,B,Yes,1
11163344,2,0,3,1,0,0,0,0,0,0,3,2,2.7,2.3,3,3,2.5,2.5,2.7,2,2.5,2.5,3,3,3.5,2.3,2.7,B,Yes,1
11163379,1,0,3,1,36,0,0,0,0,0,3.5,3,3,2.7,2.5,2,3.5,2.5,3,2,2,3,3,2.7,2.5,3.3,2.8,B,Yes,1
11163415,1,0,3,1,55,0,0,0,0,0,3,2,3.3,1.7,2.5,2,2.5,3,2.7,3,2.5,2,2,2.3,2.5,2.7,2.5,C,Yes,2
11163497,2,0,3,1,91,0,0,0,0,0,3.5,1.7,2.3,2.3,3,3,2.5,3,2.3,2.5,2.5,2.5,2.5,2.3,4,3,2.7,B,Yes,3
11163528,2,0,3,1,9,0,0,0,0,0,3.5,2.3,2.7,3,2.5,2.5,1.5,2,2.7,1.5,2,2.5,2.5,3.3,3,2.7,2.5,C,Yes,1
11163542,2,0,3,1,0,0,0,0,0,0,3.5,2.3,2.7,2.7,3,3,1.5,2,3,2,2.5,3,3.5,2.7,3.5,3,2.7,B,Yes,1
11163568,1,0,3,1,72,0,0,0,0,0,3.5,3,3,3,2.5,2,2.5,2,2.3,2.5,2.5,3,3,2.3,2.5,3,2.7,B,Yes,2
11163572,2,0,3,1,20,0,0,0,0,0,3,2,2,2,2.5,2,1.5,2,2,1,2.5,2,3,2,2.5,2,2.1,C,Yes,1
11163724,2,0,3,1,0,0,0,0,0,0,3,2.3,3.3,2.7,2.5,3.5,3.5,2.5,2,3.5,2,2,3,3.3,3.5,2.7,2.8,B,Yes,1
11163876,1,0,3,1,59,0,0,0,0,0,3,2.3,3,2.3,3,2,2,3,2.7,2,2,2.5,3,2.7,3.5,2.3,2.6,B,Yes,2
11164019,2,0,3,1,153,0,0,0,0,0,3.5,2,3,2.7,2.5,2.5,2,2,2.3,2,2,3.5,3.5,2.7,3.5,3,2.7,B,Yes,3
11164033,2,0,3,1,5,0,0,0,0,0,3,2,2.3,2,3,3,2.5,3,2.7,2.5,3,2,3,1.7,3.5,3.3,2.7,B,Yes,1
11164397,2,0,3,1,23,0,0,0,0,0,3,1.7,2.3,1.3,2.5,2,1.5,1.5,2,2.5,2,2,1.5,2,2.5,2.3,2,D,Yes,1
11164438,2,0,3,1,29,0,0,0,0,0,3.5,2.3,3.3,2.7,3.5,3.5,2.5,2.5,2,1.5,3,2.5,2,3.3,2.5,3.7,2.8,B,Yes,1
11164564,2,0,3,1,0,0,0,0,0,0,3.5,2,2.7,2,3,1.5,1.5,2.5,3,1,2.5,2.5,2.5,2.3,2.5,2.3,2.3,C,Yes,1
11164763,2,0,3,1,47,0,0,0,0,0,3.5,2.3,2,2.3,2,2,1.5,1.5,2.3,1,2,3,3,2.3,3,2.3,2.3,C,Yes,1
11164793,2,0,3,1,0,0,0,0,0,0,3.5,2.3,2.3,2.7,2.5,2.5,2,2.5,2.7,2.5,2,2,2.5,2.3,3,3,2.5,C,Yes,1
11164982,2,0,3,1,55,0,0,0,0,0,3.5,2.3,2,2.7,2,2,1.5,2.5,2.3,2.5,1.5,3,2,2.3,2.5,2.7,2.3,C,Yes,1
11165073,1,0,3,1,13,0,0,0,0,0,4,2.3,3,3,3,1.5,2,2.5,2.7,1.5,2,3.5,3.5,3.3,3.5,3.7,2.8,B,Yes,2
11165074,2,0,3,1,0,0,0,0,0,0,4,3.3,2.7,3,3,2,2.5,1.5,3,2.5,2.5,3,2.5,2.7,2,3.3,2.7,B,Yes,1
11165090,2,0,3,1,74,0,0,0,0,0,3.5,3,2.7,3.3,3.5,2,1.5,3.5,4,1.5,3,3,3.5,3.7,3,2.3,2.9,B,Yes,1
11165820,2,0,3,1,85,0,0,0,0,0,3,1.7,2,1.7,2.5,2,1.5,2,2,1,1.5,2,2.5,2,2.5,2.3,2,D,Yes,3
11166104,2,0,3,1,0,0,0,0,0,0,3.5,2.3,3,2.3,4,3,3,3.5,2.7,2.5,3,2.5,3,3,4,3.3,3,B,Yes,1
11166283,2,0,3,1,40,0,0,0,0,0,3,2.3,2,2,2.5,2,1.5,2.5,2.3,2.5,2,3,2,2.3,2.5,2.7,2.3,C,Yes,2
11166285,2,0,3,1,58,0,0,0,0,0,3,2.3,3,2.3,2,2.5,2,2,2.3,2,1.5,2.5,2,2.7,2,2.7,2.3,C,Yes,2
11166295,2,0,3,1,74,0,0,0,0,0,3,2.3,2.7,2.3,2,2,1.5,1.5,2.3,1.5,2,2.5,2.5,2.7,2.5,2.3,2.2,C,Yes,2
11166363,2,0,3,1,23,0,0,0,0,0,3.5,3.3,2.7,3.3,3,2.5,3,2,3,3,2,2.5,2,3.7,3.5,3,2.9,B,Yes,1
11166587,2,0,3,1,0,0,0,0,0,0,3,2,2.3,2.3,3.5,2.5,2.5,3,2.3,2,3,2.5,3,2.3,3.5,3.3,2.7,B,Yes,1
11166656,2,0,3,1,35,0,0,0,0,0,3,1.7,3.3,2,2,2.5,2.5,2.5,2.3,2.5,2,2.5,2.5,2.7,3,3,2.5,C,Yes,1
11162416,2,0,2,1,114,0,0,0,0,0,3.5,2.7,3,2.7,3.5,3.5,2.5,3.5,3,2.5,2.5,3,2.5,3.3,3,3,3,B,Yes,5
11162061,2,0,3,1,16,0,0,0,0,0,4,3,3,3,3,2.5,2.5,3,2.7,2,2.5,2.5,2.5,3,2.5,2.7,2.8,B,Yes,2
11162633,2,0,2,1,66,0,0,0,0,0,3.5,2.3,2.7,1.7,2.5,2,2.5,2,2.7,2.5,2,3.5,3.5,2.7,3,2.7,2.6,B,Yes,3
11162728,2,0,2,1,0,0,0,0,0,0,3,2.3,2.3,2.3,2.5,2,2,2.5,2.3,2,2,2.5,2.5,2.3,2.5,2.7,2.4,C,Yes,4
11163171,2,0,2,1,41,0,0,0,0,0,3.5,2.7,3,2.7,3.5,3,2.5,3,2.7,3,3,3,1.5,3,3,3.3,2.9,B,Yes,3
11165034,2,0,2,1,27,0,0,0,0,0,3,3.7,3,3.7,3,3,1.5,2.5,3,1.5,3,3,3,3.3,3,3,2.9,B,Yes,4
11165052,2,0,3,1,73,0,0,0,0,0,3,2.7,2.7,2.7,2.5,2,2,2,2.7,1.5,2,3.5,3.5,3.3,3,2.7,2.6,B,Yes,2
11165186,2,0,2,1,61,0,0,0,0,0,3.5,2.7,2.7,3,3.5,2.5,3,3,2.7,2,2.5,3,3.5,2.7,2.5,3,2.9,B,Yes,4
11166289,1,0,3,1,97,0,0,0,0,0,3,2,2.7,2.3,3,3,2.5,2.5,2.7,2,2.5,2.5,3,3,3.5,2.3,2.7,B,Yes,5
11166540,2,0,2,1,26,0,0,0,0,0,3.5,3,3,2.7,2.5,2,3.5,2.5,3,2,2,3,3,2.7,2.5,3.3,2.8,B,Yes,3
11166647,1,0,2,1,69,0,0,0,0,0,3,2,3.3,1.7,2.5,2,2.5,3,2.7,3,2.5,2,2,2.3,2.5,2.7,2.5,C,Yes,3
11162328,2,0,3,1,59,0,0,0,0,0,3.5,1.7,2.3,2.3,3,3,2.5,3,2.3,2.5,2.5,2.5,2.5,2.3,4,3,2.7,B,Yes,2
11163287,1,0,2,1,51,0,0,0,0,0,3.5,2.3,2.7,3,2.5,2.5,1.5,2,2.7,1.5,2,2.5,2.5,3.3,3,2.7,2.5,C,Yes,4
11166362,2,0,3,1,0,0,0,0,0,0,3.5,2.3,2.7,2.7,3,3,1.5,2,3,2,2.5,3,3.5,2.7,3.5,3,2.7,B,Yes,2
11166418,2,0,3,1,0,0,0,0,0,0,3.5,3,3,3,2.5,2,2.5,2,2.3,2.5,2.5,3,3,2.3,2.5,3,2.7,B,Yes,2
11166736,2,0,3,1,0,0,0,0,0,0,3,2,2,2,2.5,2,1.5,2,2,1,2.5,2,3,2,2.5,2,2.1,C,Yes,2
11161290,2,0,2,1,18,0,0,0,0,0,3,2.3,3.3,2.7,2.5,3.5,3.5,2.5,2,3.5,2,2,3,3.3,3.5,2.7,2.8,B,Yes,3
11161589,2,0,2,1,119,0,0,0,0,0,3,2.3,3,2.3,3,2,2,3,2.7,2,2,2.5,3,2.7,3.5,2.3,2.6,B,Yes,5
11161927,2,0,2,1,82,0,0,0,0,0,3.5,2,3,2.7,2.5,2.5,2,2,2.3,2,2,3.5,3.5,2.7,3.5,3,2.7,B,Yes,4
11162250,2,0,3,1,63,0,0,0,0,0,3,2,2.3,2,3,3,2.5,3,2.7,2.5,3,2,3,1.7,3.5,3.3,2.7,B,Yes,2
11162370,2,0,2,1,141,0,0,0,0,0,3,1.7,2.3,1.3,2.5,2,1.5,1.5,2,2.5,2,2,1.5,2,2.5,2.3,2,D,Yes,3
11163102,2,0,2,1,107,0,0,0,0,0,3.5,2.3,3.3,2.7,3.5,3.5,2.5,2.5,2,1.5,3,2.5,2,3.3,2.5,3.7,2.8,B,Yes,5
11163580,2,0,3,1,73,0,0,0,0,0,3.5,2,2.7,2,3,1.5,1.5,2.5,3,1,2.5,2.5,2.5,2.3,2.5,2.3,2.3,C,Yes,2
11163701,1,0,2,1,0,0,0,0,0,0,3.5,2.3,2,2.3,2,2,1.5,1.5,2.3,1,2,3,3,2.3,3,2.3,2.3,C,Yes,3
11164313,2,0,2,1,43,0,0,0,0,0,3.5,2.3,2.3,2.7,2.5,2.5,2,2.5,2.7,2.5,2,2,2.5,2.3,3,3,2.5,C,Yes,4
11164360,2,0,2,1,82,0,0,0,0,0,3.5,2.3,2,2.7,2,2,1.5,2.5,2.3,2.5,1.5,3,2,2.3,2.5,2.7,2.3,C,Yes,4
11165962,2,0,2,1,60,0,0,0,0,0,4,2.3,3,3,3,1.5,2,2.5,2.7,1.5,2,3.5,3.5,3.3,3.5,3.7,2.8,B,Yes,3
11166101,2,0,3,1,62,0,0,0,0,0,4,3.3,2.7,3,3,2,2.5,1.5,3,2.5,2.5,3,2.5,2.7,2,3.3,2.7,B,Yes,2
11166287,2,0,3,1,31,0,0,0,0,0,3.5,3,2.7,3.3,3.5,2,1.5,3.5,4,1.5,3,3,3.5,3.7,3,2.3,2.9,B,Yes,2
11167359,2,0,3,1,83,0,0,0,0,0,3,1.7,2,1.7,2.5,2,1.5,2,2,1,1.5,2,2.5,2,2.5,2.3,2,D,Yes,2
11167759,2,0,3,1,62,0,0,0,0,0,3.5,2.3,3,2.3,4,3,3,3.5,2.7,2.5,3,2.5,3,3,4,3.3,3,B,Yes,2
11157979,2,0,4,1,11,0,0,0,0,0,3,2.3,2,2,2.5,2,1.5,2.5,2.3,2.5,2,3,2,2.3,2.5,2.7,2.3,C,Yes,2
11159172,2,0,4,1,43,0,0,0,0,0,3,2.3,3,2.3,2,2.5,2,2,2.3,2,1.5,2.5,2,2.7,2,2.7,2.3,C,Yes,2
11160304,1,0,4,1,9,0,0,0,0,0,3,2.3,2.7,2.3,2,2,1.5,1.5,2.3,1.5,2,2.5,2.5,2.7,2.5,2.3,2.2,C,Yes,2
11161320,2,0,4,1,57,0,0,0,0,0,3.5,3.3,2.7,3.3,3,2.5,3,2,3,3,2,2.5,2,3.7,3.5,3,2.9,B,Yes,2
11161842,2,0,2,1,46,0,0,0,0,0,3,2,2.3,2.3,3.5,2.5,2.5,3,2.3,2,3,2.5,3,2.3,3.5,3.3,2.7,B,Yes,3
11161932,2,0,2,1,110,0,0,0,0,0,3,1.7,3.3,2,2,2.5,2.5,2.5,2.3,2.5,2,2.5,2.5,2.7,3,3,2.5,C,Yes,4
